name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
EVENT	MISC	n/a	0.0	499.70605526161086	Miscellaneous	999.4121105232217	bad	n/a
C1	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C2	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C3	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C4	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C5	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C6	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C7	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C8	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C9	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C10	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C11	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C12	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C13	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C14	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C15	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C16	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C17	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C18	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C19	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C20	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C21	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C22	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C23	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C24	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C25	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C26	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C27	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C28	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C29	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C30	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C31	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C32	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C33	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C34	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C35	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C36	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C37	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C38	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C39	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C40	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C41	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C42	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C43	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C44	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C45	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C46	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C47	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C48	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C49	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C50	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
C51	ECOG	µV	0.0	499.70605526161086	Electrocorticography	999.4121105232217	good	n/a
