name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
ATT7	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
ATT8	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PLT1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PLT2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PLT3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PLT4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PLT5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PLT6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
AST1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
AST2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
AST3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
AST4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PST1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PST2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PST3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PST4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
AD1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
AD2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
AD3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
AD4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PD1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PD2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PD3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PD4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RQ1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
RQ2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
SF1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
SF2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
SF3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
SF4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
SF5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
SF6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
IF1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
IF2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
IF3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
IF4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
IF5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
IF6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
ILT1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
ILT2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
ILT3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
ILT4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
MLT1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
MLT2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
MLT3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
MLT4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
SLT1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
SLT2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
SLT3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
SLT4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
EKG1	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	bad	n/a
EKG2	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	bad	n/a
N/A	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	n/a
