name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
ABT1	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
ABT2	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
ABT3	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
ABT4	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
REF2	MISC	n/a	0.0	500.00000000000006	Miscellaneous	1000.0000000000001	bad	n/a
REF3	MISC	n/a	0.0	500.00000000000006	Miscellaneous	1000.0000000000001	bad	n/a
MBT1	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
MBT2	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
MBT3	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
MBT4	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
PBT3	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
PBT4	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	bad	excel-file-labeled
PTO1	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	bad	excel-file-labeled
PTO2	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
PTO3	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
PTO4	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
LAT1	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
LAT2	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
LAT3	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
E	MISC	n/a	0.0	500.00000000000006	Miscellaneous	1000.0000000000001	bad	n/a
LAT4	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
LAT5	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
PBT1	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
PBT2	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	bad	excel-file-labeled
LAT6	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
LAT7	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
LAT8	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
LAT9	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
LAT10	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	bad	excel-file-labeled
LAT11	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	bad	excel-file-labeled
LAT12	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
LAT13	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
LAT14	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
LAT15	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	bad	excel-file-labeled
LAT16	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
LAT17	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
LAT18	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
DC01	MISC	n/a	0.0	500.00000000000006	Miscellaneous	1000.0000000000001	bad	n/a
DC02	MISC	n/a	0.0	500.00000000000006	Miscellaneous	1000.0000000000001	bad	n/a
DC03	MISC	n/a	0.0	500.00000000000006	Miscellaneous	1000.0000000000001	bad	n/a
DC04	MISC	n/a	0.0	500.00000000000006	Miscellaneous	1000.0000000000001	bad	n/a
LAT19	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
LAT20	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
LIT1	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
LIT2	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
LIT3	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
LIT4	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
LIT5	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	bad	excel-file-labeled
LIT6	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
LIT7	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
LIT8	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
LIT9	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
LIT10	ECOG	n/a	0.0	500.00000000000006	Electrocorticography	1000.0000000000001	good	n/a
