name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
DC09	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	bad	n/a
DC10	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	bad	n/a
DC11	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	bad	n/a
DC12	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	bad	n/a
OF3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
OF4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
$TG24	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	good	n/a
$TG26	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	good	n/a
IFP1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
IFP2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
IFP3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
IFP4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
MFP1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
MFP2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
MFP3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
MFP4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
MFP5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
MFP6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
SFP1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
SFP2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
SFP3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
SFP4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
SFP5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
SFP6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
SFP7	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
SFP8	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
IH1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
IH2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
IH3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
IH4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
IH5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
IH6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
EKG1	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	bad	n/a
RD1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
FG1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
FG2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
FG3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
FG4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
FG5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
FG6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
FG7	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
FG8	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
FG9	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
FG10	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
FG11	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
FG12	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
FG13	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
FG14	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
FG15	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
FG16	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
FG17	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
FG18	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
FG19	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
FG20	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
FG21	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
FG22	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
FG23	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
FG24	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
FG25	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
FG26	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
FG27	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
FG28	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
FG29	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
FG30	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
FG31	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
FG32	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
ILF1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
ILF3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
ILF5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
ILF7	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LALT1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
LALT2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
LALT3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
LALT4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
LALT5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
LALT6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
LPLT1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
LPLT2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
LPLT3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
LPLT4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
LPLT5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
LPLT6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
LFT1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
LFT2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
LFT3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
LFT4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
LFT5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
LFT6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
LAST1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
LAST2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
LAST3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
LAST4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
LPST1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
LPST2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
LPST3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
LPST4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
EKG2	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	bad	n/a
RL1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
